"L: 0.1"
"e0: 4"
"t: 20"
"Number of Energies: 400"
"Number of Phases: 400"
"Threshold: 0.01"
"phase","energy"
2.701769682087222,0.8575
2.7174776453551712,0.0575
2.7174776453551712,0.06
2.7174776453551712,0.765
2.73318560862312,0.0575
2.73318560862312,0.765
2.748893571891069,0.055
2.748893571891069,0.7675
2.748893571891069,0.8525
2.764601535159018,0.0525
2.764601535159018,0.77
2.7803094984269667,0.05
2.7803094984269667,0.85
2.796017461694916,0.0475
2.796017461694916,0.7725
2.811725424962865,0.045
2.811725424962865,0.775
2.827433388230814,0.0425
2.827433388230814,0.045
2.827433388230814,0.7775
2.827433388230814,0.845
2.8431413514987627,0.0425
2.8431413514987627,0.7775
2.858849314766712,0.04
2.858849314766712,0.78
2.874557278034661,0.0375
2.874557278034661,0.7825
2.874557278034661,0.84
2.8902652413026098,0.035
2.8902652413026098,0.7825
2.9059732045705586,0.0325
2.9059732045705586,0.785
2.921681167838508,0.03
2.921681167838508,0.7875
2.921681167838508,0.835
2.937389131106457,0.0275
2.9530970943744053,0.025
2.9530970943744053,0.0275
2.9530970943744053,0.79
2.968805057642354,0.025
2.968805057642354,0.7925
2.968805057642354,0.83
2.9845130209103035,0.0225
2.9845130209103035,0.795
3.0002209841782523,0.02
3.0002209841782523,0.795
3.015928947446201,0.0175
3.015928947446201,0.7975
3.015928947446201,0.825
3.03163691071415,0.015
3.03163691071415,0.8
3.0473448739820994,0.0125
3.0473448739820994,0.8
3.0630528372500483,0.01
3.0630528372500483,0.8025
3.0630528372500483,0.82
3.078760800517997,0.0075
3.078760800517997,0.01
3.078760800517997,0.805
3.094468763785946,0.0075
3.094468763785946,0.805
3.1101767270538954,0.005
3.1101767270538954,0.8075
3.1101767270538954,0.815
3.1258846903218442,0.0025
3.1258846903218442,0.81
3.141592653589793,0.
3.141592653589793,0.
3.141592653589793,0.81
3.1573006168577415,0.81
3.1573006168577415,0.8125
3.173008580125691,0.815
3.204424506661589,0.0075
3.204424506661589,0.805
3.204424506661589,0.8175
3.2201324699295375,0.01
3.2201324699295375,0.82
3.235840433197487,0.0125
3.2515483964654357,0.015
3.2515483964654357,0.8
3.2515483964654357,0.8225
3.267256359733385,0.7975
3.267256359733385,0.825
3.2986722862692828,0.795
3.2986722862692828,0.8275
3.3143802495372316,0.7925
3.3143802495372316,0.83
3.330088212805181,0.025
3.3457961760731294,0.0275
3.3457961760731294,0.8325
3.3615041393410787,0.03
3.3615041393410787,0.7875
3.3615041393410787,0.835
3.3772121026090276,0.0325
3.392920065876977,0.8375
3.4086280291449254,0.7825
3.4086280291449254,0.84
3.4243359924128747,0.84
3.4400439556808236,0.8425
3.455751918948773,0.0425
3.455751918948773,0.7775
3.455751918948773,0.845
3.4714598822167213,0.045
3.4714598822167213,0.775
3.4714598822167213,0.845
3.4871678454846706,0.0475
3.4871678454846706,0.8475
3.5028758087526195,0.05
3.5028758087526195,0.85
3.518583772020569,0.77
3.518583772020569,0.85
3.5342917352885173,0.8525
3.565707661824415,0.0575
3.565707661824415,0.765
3.565707661824415,0.855
3.581415625092364,0.06
3.581415625092364,0.8575
3.597123588360313,0.0625
3.6128315516282616,0.065
3.6128315516282616,0.76
3.6128315516282616,0.86
3.628539514896211,0.0675
3.628539514896211,0.7575
3.628539514896211,0.8625
3.659955441432109,0.865
3.6756634047000576,0.7525
3.6756634047000576,0.8675
3.691371367968007,0.075
3.691371367968007,0.8675
3.707079331235956,0.0775
3.707079331235956,0.87
3.722787294503905,0.08
3.722787294503905,0.7475
3.7384952577718535,0.0825
3.7384952577718535,0.745
3.7384952577718535,0.8725
3.754203221039803,0.085
3.754203221039803,0.875
3.785619147575701,0.74
3.785619147575701,0.8775
3.8013271108436495,0.7375
3.8013271108436495,0.88
3.817035074111599,0.0925
3.817035074111599,0.88
3.8327430373795477,0.095
3.8327430373795477,0.735
3.8327430373795477,0.8825
3.848451000647497,0.0975
3.848451000647497,0.7325
3.8641589639154454,0.1
3.8641589639154454,0.885
3.8798669271833948,0.8875
3.8955748904513436,0.7275
3.8955748904513436,0.8875
3.911282853719293,0.725
3.911282853719293,0.89
3.94269878025519,0.11
3.94269878025519,0.8925
3.958406743523139,0.1125
3.958406743523139,0.72
3.958406743523139,0.895
3.974114706791088,0.115
3.974114706791088,0.7175
3.974114706791088,0.895
3.9898226700590373,0.1175
3.9898226700590373,0.8975
4.005530633326986,0.715
4.0212385965949355,0.7125
4.0212385965949355,0.9
4.0369465598628835,0.9025
4.052654523130833,0.125
4.052654523130833,0.9025
4.068362486398782,0.1275
4.068362486398782,0.7075
4.068362486398782,0.905
4.084070449666731,0.13
4.084070449666731,0.705
4.09977841293468,0.1325
4.09977841293468,0.9075
4.115486376202629,0.135
4.115486376202629,0.91
4.131194339470578,0.7
4.131194339470578,0.91
4.1469023027385274,0.6975
4.1469023027385274,0.9125
4.178318229274425,0.1425
4.178318229274425,0.915
4.194026192542374,0.145
4.194026192542374,0.6925
4.209734155810323,0.1475
4.209734155810323,0.69
4.209734155810323,0.9175
4.225442119078272,0.15
4.241150082346221,0.92
4.25685804561417,0.685
4.25685804561417,0.9225
4.272566008882119,0.6825
4.272566008882119,0.9225
4.288273972150067,0.925
4.303981935418017,0.16
4.319689898685965,0.1625
4.319689898685965,0.6775
4.319689898685965,0.9275
4.335397861953914,0.165
4.335397861953914,0.675
4.351105825221864,0.1675
4.351105825221864,0.93
4.3825217517577615,0.67
4.3825217517577615,0.9325
4.39822971502571,0.6675
4.39822971502571,0.935
4.413937678293659,0.175
4.413937678293659,0.935
4.429645641561608,0.1775
4.429645641561608,0.9375
4.445353604829557,0.18
4.445353604829557,0.6625
4.445353604829557,0.9375
4.461061568097506,0.1825
4.461061568097506,0.66
4.461061568097506,0.94
4.492477494633404,0.9425
4.508185457901353,0.655
4.523893421169302,0.19
4.523893421169302,0.6525
4.523893421169302,0.945
4.539601384437251,0.1925
4.5553093477052,0.195
4.5553093477052,0.9475
4.571017310973149,0.1975
4.571017310973149,0.6475
4.586725274241098,0.645
4.586725274241098,0.95
4.6181412007769955,0.9525
4.649557127312894,0.2075
4.649557127312894,0.6375
4.649557127312894,0.955
4.665265090580843,0.21
4.665265090580843,0.635
4.680973053848792,0.2125
4.680973053848792,0.9575
4.696681017116741,0.215
4.71238898038469,0.63
4.71238898038469,0.96
4.7280969436526386,0.6275
4.743804906920587,0.9625
4.759512870188536,0.2225
4.759512870188536,0.9625
4.775220833456485,0.225
4.775220833456485,0.6225
4.790928796724434,0.2275
4.790928796724434,0.62
4.790928796724434,0.965
4.806636759992384,0.23
4.822344723260332,0.9675
4.8537606497962305,0.6125
4.8537606497962305,0.97
4.869468613064179,0.2375
4.869468613064179,0.61
4.885176576332128,0.24
4.885176576332128,0.9725
4.900884539600077,0.2425
4.900884539600077,0.9725
4.916592502868026,0.245
4.916592502868026,0.605
4.932300466135976,0.6025
4.932300466135976,0.975
4.9637163926718735,0.9775
4.979424355939822,0.2525
4.995132319207771,0.255
4.995132319207771,0.595
5.01084028247572,0.2575
5.01084028247572,0.5925
5.01084028247572,0.98
5.026548245743669,0.26
5.042256209011618,0.9825
5.057964172279568,0.5875
5.057964172279568,0.9825
5.073672135547516,0.585
5.089380098815465,0.2675
5.089380098815465,0.5825
5.089380098815465,0.985
5.105088062083414,0.27
5.120796025351362,0.2725
5.136503988619312,0.275
5.136503988619312,0.5775
5.136503988619312,0.9875
5.15221195188726,0.575
5.183627878423159,0.99
5.1993358416911075,0.2825
5.215043804959056,0.285
5.215043804959056,0.5675
5.230751768227005,0.2875
5.230751768227005,0.565
5.246459731494954,0.29
5.246459731494954,0.9925
5.277875658030852,0.56
5.293583621298802,0.5575
5.293583621298802,0.995
5.3092915845667505,0.2975
5.3092915845667505,0.555
5.3092915845667505,0.995
5.324999547834699,0.3
5.340707511102648,0.3025
5.356415474370597,0.305
5.356415474370597,0.55
5.372123437638546,0.5475
5.372123437638546,0.9975
5.387831400906496,0.545
5.419247327442394,0.3125
5.4349552907103424,0.315
5.4349552907103424,0.54
5.450663253978291,0.3175
5.450663253978291,0.5375
5.46637121724624,0.535
5.513495107050087,0.325
5.513495107050087,0.53
5.529203070318036,0.3275
5.529203070318036,0.5275
5.544911033585985,0.33
5.544911033585985,0.525
5.5606189968539335,0.3325
5.592034923389832,0.52
5.60774288665778,0.5175
5.62345084992573,0.34
5.62345084992573,0.515
5.639158813193679,0.3425
5.654866776461628,0.345
5.686282702997525,0.5075
5.701990666265474,0.505
5.717698629533424,0.3525
5.733406592801372,0.355
5.749114556069322,0.3575
5.764822519337271,0.4975
5.7805304826052195,0.495
5.796238445873168,0.4925
5.811946409141117,0.365
5.827654372409066,0.3675
5.843362335677016,0.37
5.843362335677016,0.4875
5.859070298944964,0.3725
5.859070298944964,0.485
5.874778262212914,0.4825
5.92190215201676,0.38
5.937610115284708,0.3825
5.937610115284708,0.475
5.953318078552658,0.385
5.953318078552658,0.4725
6.0161499316244536,0.3925
6.0161499316244536,0.465
6.031857894892402,0.395
6.031857894892402,0.4625
6.047565858160352,0.3975
6.047565858160352,0.46
6.110397711232148,0.405
6.110397711232148,0.4525
6.126105674500097,0.4075
6.126105674500097,0.45
6.1418136377680455,0.41
6.1418136377680455,0.4475
6.188937527571892,0.4425
6.204645490839842,0.4175
6.204645490839842,0.44
6.220353454107791,0.42
6.220353454107791,0.4375
6.23606141737574,0.4225
